Place ID,User Name,User ID,User Link,User Thumbnail,User Address,User Photos Count,User Reviews Count,Review Text,Review Language,Review Date,Rating,Feedback Useful,Feedback Funny,Feedback Cool
meijer-warren,Kevin J.,MTGAAgWOlZhTjKP_VI_kNg,https://www.yelp.com/user_details?userid=MTGAAgWOlZhTjKP_VI_kNg,https://s3-media0.fl.yelpcdn.com/photo/yi8EdzP8nL63ELW1yfI8xA/60s.jpg,"Detroit, MI",1609,562,"There's Something About (This) Meijer   The 12 Mile and Mound Meijer seems to be the favored Meijer on this side of town among all Yelpers, and Google reviewers. (I hope mentioning them doesn't get me shadow banned or something.)  I'm no exception, though I'm hard pressed to say exactly WHY this location is better than any in Macomb or eastern Oakland county. There's a couple Meijer's I could make complaints about, but why is this spot better than any without any glaring flaws?    This Meijer is nice and big and clean, and it's one of the newer ones around. But the 10 Mile and Schoenherr Meijer is even newer and that one is somehow dingy and depressing. But that's a topic for another review.    I do most of my Meijering late at night, so I don't fight crowds and can't comment what this Meijer is like during the hustle and bustle of peak hours, but it's a breeze to get in and out of during night owl time. It's just a mile from I-696 and on 50mph Mound Rd. so it's easy to get to and from - or it was til I had to junk my truck.    I really don't know what's so extra good about this Meijer - maybe there's some hallucinogen they put into the air ducts to make shoppers believe it's better when it's just a run of the mill Meijer. And really the only reason I can't give it 5 stars is a general distaste for big box stores and the companies they do business with. It's probably not the best for Mom and Pops and the workers for a lot of these companies but that 24/7 convenience, oh! I never get that nagging feeling of being a weirdo when I'm at this particular Meijer late at night either. There's just something about this Meijer.",en,10/1/2019,4,1,1,1
meijer-warren,Dave C.,4rULtYBJlhWBmJRwDG8DdA,https://www.yelp.com/user_details?userid=4rULtYBJlhWBmJRwDG8DdA,https://s3-media0.fl.yelpcdn.com/photo/i8YObAjV2pZqxc5waz3u5Q/60s.jpg,"Oceanside, CA",2,7,"There are 36 lanes at this Meijer's good luck finding any cashiers here. What's the point of having 36 lanes here when you only have three open with cashiers. Customer service is a joke , 10 deep with only one service rep. Meanwhile employees walking around the store fraternizing.",en,3/22/2019,1,2,N/A,1
meijer-warren,Tyler B.,ODy2MjkK_3vhedb4yKiWuQ,https://www.yelp.com/user_details?userid=ODy2MjkK_3vhedb4yKiWuQ,https://s3-media0.fl.yelpcdn.com/photo/YES-gE6FfYt1vUmRFQRJDg/60s.jpg,"Rochester, MI",5,13,The main pharmacist here is rude and talks down to you. We used to go here for prescriptions but we will no longer be going here. I called to see if we could fix something and he actually hung up on me mid conversation! Unreal.,en,1/10/2021,1,N/A,N/A,N/A
meijer-lincoln-park,Branches F.,DT0S8r5H140YacwflpWcSQ,https://www.yelp.com/user_details?userid=DT0S8r5H140YacwflpWcSQ,https://s3-media0.fl.yelpcdn.com/photo/vexR4hb4K5LNAvCgOl9OVQ/60s.jpg,"Ecorse, MI",N/A,14,Needs more organic produce... ReAlly enjoy mperks. Appreciate the coupons. Almost always scan at the u scan and the  scanner does A good job. I definitely appreciate krogers produce:Organic sections hut i do not like the general crowding at either location,en,6/17/2015,3,N/A,N/A,N/A
meijer-lincoln-park,Harvey O.,hgQGW3tFj1BWcpFO_7Ht0Q,https://www.yelp.com/user_details?userid=hgQGW3tFj1BWcpFO_7Ht0Q,https://s3-media0.fl.yelpcdn.com/photo/LgE8rme5NCIT-ySzEdiFbA/60s.jpg,"Lincoln Park, MI",N/A,2,"Always finding new ways to cheat the consumer. Let's just restructure the Mperks so the customer has had no idea that his Mperks are going to be voided after 90 days.And now you only get the deal if you buy 5 or 6 of that item. What makes Meijer think that the average person who lives paycheck to paycheck can just buy 6 cases of soda and still have enough cash left to get through the week? Way to go! you greedy, bloodsucking con artists!The corporate decision makers at Meijer have proven their disregard for the needs of their customers time and time again.",en,9/11/2023,1,N/A,N/A,N/A
meijer-lincoln-park,Rodrigo T.,Xnqbsqex72_KYsOk4AbqDg,https://www.yelp.com/user_details?userid=Xnqbsqex72_KYsOk4AbqDg,https://s3-media0.fl.yelpcdn.com/photo/qUeTyaXQ39-lr5x_kr9Dsw/60s.jpg,"Lincoln Park, MI",4237,1348,"Here comes more new normal review. No one enforces the mask rule. So hard to keep my anxiety down since I'm pretty much surrounded by shoppers with their noses hanging off their masks. One shopper had no mask on, just exercising her freedom. Not a peep from any of the associates. I would definitely avoid if I can help it. Other than that, make sure you wear a respirator just to be sure you're not bringing it home to your loved ones that are at high risk of dying from covid.NO CDC guidelines being followed, NO THANK YOU.Thank you so much for reading my review. I hope this helps with your decision making experience. Enjoy your awesome yelptastic day!!!",en,3/24/2021,1,8,5,2
meijer-lincoln-park,Hily B.,nQ5Ah5Pu1mbAaaXqlvlvVg,https://www.yelp.com/user_details?userid=nQ5Ah5Pu1mbAaaXqlvlvVg,https://s3-media0.fl.yelpcdn.com/photo/XGYQQVC8iDC3P-geA8ZgBg/60s.jpg,"Allen Park, MI",1,5,"My order was given to someone else an hour before I got there! My internet service wasn't working (thanks AT&T) and I couldn't connect to meijer wifi on the side of the building pickup was on. So I called and said I was there, no big deal. A very nice, busy associate came to the car to check the name on the order, said it would be right out. 40 minutes later I call for the status of my order and was told it was being re-shopped because it was given to someone else. I asked to cancel and for a refund. Talked to the store manager, he was great. Customer service was great. Just sucks to have this experience with 2 little kids in the back seat screaming. I will go back to using Shipt for delivery. I hope this doesn't happen to anyone else.",en,7/25/2023,1,N/A,N/A,N/A
meijer-lincoln-park,Lora U.,97Ro0gOWcjim0quLuwLylQ,https://www.yelp.com/user_details?userid=97Ro0gOWcjim0quLuwLylQ,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Downriver, Taylor, MI",5,24,"I tend to pick up a few groceries and miscellaneous items early morning.  Usually the stores are not crowded since it's early.  I decided to stop in at this Meijer for a few items to prepare for dinner.  I walked in and immediately the greeter said ""Good Morning"", to which I responded ""Good Morning"".  As I made my way to the grocery section, a few employees were stacking produce.  I wanted to pose a question to at least one of them about the item I was in search of, but they were not at all ""friendly""......so I continued my search in vain.I walked to other isles looking for other items, and there were quite a few employees stacking items on the shelves.  Is it me or has anyone else experienced what I deem as ""curt"" behavior.  As they came down the isle(s) with their carts loading items, they were looking at me as if I was in their way.  Are they asked to not interact with shoppers?, or are they just grumpy and like to grim people????Whatever the case may be, it's not a good shopping environment - certainly not for me.  You must do better Meijer!",en,7/1/2023,2,N/A,N/A,N/A
meijer-lincoln-park,Patrick V.,h2FDo60BOfmoohDfKkPssA,https://www.yelp.com/user_details?userid=h2FDo60BOfmoohDfKkPssA,https://s3-media0.fl.yelpcdn.com/photo/H1cmWb5l6Ul5nIwle5VHHw/60s.jpg,"Lincoln Park, MI",115,325,"If I could give them a zero I would! Worst meijers ever!Dirty, nothing stocked, the rudest workers who are lazy and just a piece! Go here only if I have to but will take the drive to the southgate location.",en,3/4/2019,1,6,3,1
meijer-lincoln-park,Kimberly S.,UVmib1O8I_ScnMqP4KCIMw,https://www.yelp.com/user_details?userid=UVmib1O8I_ScnMqP4KCIMw,https://s3-media0.fl.yelpcdn.com/photo/TbT9jKa-MzyOTTDnryXSsg/60s.jpg,"Taylor, MI",58,77,"I dont usually shop at Meijer but I had a gift card. The meat section smells disgusting in this particular store. You can smell it from two aisles away. The freezer section is also oddly mixed into the aisles of ""fresh"" meat. It seemed like there was a cart of fruit or veggies parked infront of half, maybe more, of the produce racks. Not shopping carts, the carts used to restock the produce racks.Everyone shopping could barely get to the produce because of all the restocking extras were blocking everything. It was so hard to move around with everyone grabbing over everything and around eachother.There were several veggies on the floor that were driven through by shopping carts. Long wait in the checkout. Couldnt use their self check out, only 12 items or less. Prices weren't great either.",en,1/1/2019,2,2,N/A,N/A
meijer-lincoln-park,Oliver B.,EzbSI71n5_25_dhzCwhmpg,https://www.yelp.com/user_details?userid=EzbSI71n5_25_dhzCwhmpg,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Art Center, Detroit, MI",N/A,11,"I needed two items that only Meijer carries and this store had neither, forcing me to drive another 15 minutes",en,7/3/2021,1,1,1,1
meijer-lincoln-park,Dena R.,0JPk-waNXQgOberhmgcmeg,https://www.yelp.com/user_details?userid=0JPk-waNXQgOberhmgcmeg,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"SoMa, San Francisco, CA",N/A,2,"1.  The service desk workers are rude, slow, and ae just too busy talking amongst themselves to even consider assisting a customer. 2.  The deli counter workers need a fire lit under them as well. Painfully slow-moving, and are too worried about what their co-worker is doing. Please get more deli workers - ones that actually work..and can walk faster than draining molasses.3.  Shelves seem almost bare anymore. Usual routine items are gone, and takes a long long time to be re-stocked.  Not a well-stocked store lately.4.  Is anybody ever around to ask for assistance? Um...no. 5.  The employee working attitude is awful.  If it is that bad, they need to quit      or just be fired.6.  There seems to be NO motivation of the employees. 7.  The store really needs to be cleaned up. It's not awful awful dirty, but     it could use a shine.8.  Bottle return area really needs to be modernized or heavily cleaned up. 9.  Why in the world are ALL of the check-out lines so long? Even the self-check-out lines are long!  I have been to other stores, Kroger, and other Meijer stores - and the lines are nowhere near as long as Lincoln Park Meijer! What gives?  I can drive to another store, shop, check-out--all in the same amount of time I am STILL STANDING IN LINE to check-out in Lincoln Park.HORRIBLE.  My time is valuable too!  Many senior citizens don't have that kind of time to stand forever line line- they depend on other people to drive them, pick them up, etc.  Ridiculous!  There is just no loyalty to customers.10.  The entire store is :  PPM.  That equates to piss-poor management.",en,6/7/2021,1,N/A,1,N/A
meijer-lincoln-park,Marisa W.,pRZ9PcpKb7uolq2q_37d7Q,https://www.yelp.com/user_details?userid=pRZ9PcpKb7uolq2q_37d7Q,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Dearborn, MI",N/A,45,"Like this location. Most of the employees are friendly. However, there is a woman in the deli that is such a crabby person. She is an older woman, very short and has dark dimmed glasses. Never smiles. I don't even like her to wait on me. I was waiting my turn and heard her be so rude to a customer. All the customer asked was if she could see the slice on the lunch meat and the old woman snapped at her for no reason. This is not the first time I've seen her be rude. She is definitely NOT a people person.",en,8/1/2021,2,N/A,N/A,N/A
meijer-madison-heights,Sally H.,1mfZpuZ_pNqwhkMLRTDJjA,https://www.yelp.com/user_details?userid=1mfZpuZ_pNqwhkMLRTDJjA,https://s3-media0.fl.yelpcdn.com/photo/CGsHZF5CKBXWPmkDnwQvFg/60s.jpg,"Warren, MI",60,133,"Ever since the great pandemic, this location has gone down hill.  They don't have the same variety as the Mound or Van Dyke stores and they are always out of stock on so many items that the other store are able to get.  The bottle return is usually filthy and sticky with several machines not working - if it's open at all.  The bathroom area usually smells like sewage from about the baking items aisle up to the cold storage in the last aisle.  Lack of shopping carts IN the store has been an issue as well. I get that they are union and can't have just any employee get carts from the lot; however shouldn't management be stepping in?",en,9/10/2023,3,1,N/A,N/A
